;Número correlativo;Año;Nombre de Servicio;Ministerio;Codigo_de_Actividad_Ejecutada;Codigo_de_Actividad_Planificada;Nombred_del_la_Actividad;Especialidad_de_la_Actividad;Categoría_de_la_Actividad;Numero_de_Participantes;Numero_de_Horas;Tipo_de_Actividad;Estado_de_Actividad;Modalidad_de_Compra;Actividad_Planificada;Jornada;Proveedor;Region_de_Ejecucion_de_la_Actividad;Programa;Objetivo_Global;Objetivo_de_Gestion;Gasto_monto_Item001;Gasto_monto_Item002;Gasto_monto_Item003;Evaluaciones_Realizadas;Evaluación_de_Reacción;Metodología_de_Aprendizaje;Fecha_de_inicio;Fecha_de_Término;Fecha_de_Ingreso_Sistema
24456;379.0;2020;Ministerio del Trabajo y Previsión Social;Superintendencia de Seguridad Social;563761.0;;Capacitación Ley N° 21.133 Incorporación de Trabajadores y Trabajadoras Independientes al Sistema de Previsión y Protección Social;Otras Materias Especificas;Educación y Capacitación;19.0;2.0;Charla;Terminada;Sin costo;No;Dentro de la Jornada Laboral;subsecretaria de prevision social;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;;Presencial;2020-01-23;2020-01-23;2020-05-29
24457;380.0;2020;Ministerio del Trabajo y Previsión Social;Superintendencia de Seguridad Social;563781.0;479322.0;PERSPECTIVA DE GÉNERO Y BUEN TRATO NIVEL INTERMEDIO ;Herramientas y Técnicas para la implementación de Políticas y Procedimientos para Grupos Focales o Vulnerables;Desarrollo Social, Género e Inclusión;10.0;20.0;Curso;Terminada;Convenio Marco;Si;Dentro de la Jornada Laboral;ATOM CAPACITACIONES LIMITADA;;;;;1067000.0;0.0;0.0;Aprendizaje, transferencia y reacción;Muy Buena;E-Learning/Video Conferencia;2020-05-20;2020-06-10;2020-10-22
24458;381.0;2020;Ministerio del Trabajo y Previsión Social;Superintendencia de Seguridad Social;563801.0;479331.0;PERSPECTIVA DE GÉNERO Y BUEN TRATO  NIVEL BÁSICO ;Enfoque de Género ;Desarrollo Social, Género e Inclusión;20.0;20.0;Curso;Terminada;Convenio Marco;Si;Dentro de la Jornada Laboral;ATOM CAPACITACIONES LIMITADA;Más de una Región;;;;1649000.0;0.0;0.0;Aprendizaje, transferencia y reacción;Muy Buena;E-Learning/Video Conferencia;2020-05-19;2020-06-09;2020-11-06
24459;382.0;2020;Ministerio del Trabajo y Previsión Social;Superintendencia de Seguridad Social;563822.0;;Programa Líderes Digitales;Otras Materias Especificas;Educación y Capacitación;1.0;21.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Direccion Nacional del Servicio Civil;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Aprendizaje y reacción;Buena;E-Learning;2020-04-22;2020-07-30;2020-10-15
24460;383.0;2020;Ministerio del Trabajo y Previsión Social;Superintendencia de Seguridad Social;563841.0;;Programa Acelerado de Desarrollo de Habilidades;Administración General;Administración y Logística;1.0;8.0;Otro;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Ministerio Secretaría General de la Presidencia;;;;;0.0;0.0;0.0;Sin evaluación;;E-Learning;2020-04-30;2020-05-20;2020-05-29
24461;384.0;2020;Ministerio del Trabajo y Previsión Social;Superintendencia de Seguridad Social;563861.0;;Programa Desarrollo de Habilidades;Otras Materias Especificas;Educación y Capacitación;1.0;8.0;Otro;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Direccion Nacional del Servicio Civil;;;;;0.0;0.0;0.0;Sin evaluación;;E-Learning;2020-04-30;2020-05-20;2020-05-29
24462;385.0;2020;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;563881.0;;REGISTRO NACIONAL DE VEHICULOS MOTORIZADOS 1;Administración General;Administración y Logística;52.0;3.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Servicio Registro Civil e Identificacion;En todas las Regiones;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-16;2020-05-13;2020-05-29
24463;386.0;2020;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;563901.0;;Curso E-learning Básico de Ciberseguridad;Eje Estratégico Sectorial;Computación e Informática;1.0;3.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Ministerio del Interior;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-18;2020-05-28;2020-05-29
24464;387.0;2020;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;563921.0;478233.0;CURSO CORRUPCIÓN Y ANTILAVADO;Otras Materias Especificas;Educación y Capacitación;2.0;64.0;Curso;Terminada;Sin costo;Si;Dentro de la Jornada Laboral;GAFISUD -UAF;Nivel Central;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-28;2020-06-01;2020-05-29
24465;388.0;2020;Ministerio de Hacienda;Consejo de Defensa del Estado;563941.0;501802.0;ADAPTACION AL CAMBIO;Trabajo en equipo;Herramientas de Apoyo Conductuales-Relacional;12.0;12.0;Taller;Terminada;Convenio Marco;Si;Dentro de la Jornada Laboral;SERVICIOS DE CAPACITACIÓN MY LEARNING LIMITADA;Región de Los Ríos;PLAN DE CAPACITACION 2020;;PLAN DE CAPACITACION 2020;1876800.0;0.0;0.0;Sin evaluación;;Presencial;2020-03-09;2020-03-09;2020-10-07
24466;389.0;2020;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;563961.0;478228.0;Prevención acoso laboral-trato laboral - Inclusión;Otras Materias Especificas;Educación y Capacitación;38.0;6.0;Curso;Terminada;Sin costo;Si;Dentro de la Jornada Laboral;SUBSECRETARÍA DE DERECHOS HUMANOS;En todas las Regiones;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-04;2020-09-30;2020-05-29
24467;390.0;2020;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Arica y Parinacota;563981.0;474191.0;CAPACITACIÓN APLICACIÓN D.S.236/D.S 50;Otras Materias Especificas;Educación y Capacitación;4.0;24.0;Curso;Terminada;Sin costo;Si;Dentro de la Jornada Laboral;PUBLICO;Región de Arica y Parinacota;;;;0.0;0.0;0.0;Aprendizaje;;;2020-05-01;2020-05-31;2020-06-01
24468;391.0;2020;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Arica y Parinacota;564001.0;;MANUAL DE INSPECCIÓN TÉCNICA DE OBRAS-MITO;Otras Materias Especificas;Educación y Capacitación;6.0;24.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;PUBLICO;Región de Arica y Parinacota;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-01;2020-05-31;2020-06-01
24469;392.0;2020;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;564061.0;;ADMINISTRACIÓN FINANCIERA DEL ESTADO;Administración General;Administración y Logística;1.0;12.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;CONTRALORIA GENERAL DE LA REPUBLICA;Nivel Central;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-15;2020-05-30;2020-06-01
24470;393.0;2020;Ministerio de Justicia y Derechos Humanos;Servicio Nacional de Menores;564081.0;;MIS RECURSOS EMOCIONALES EN TIEMPOS DE CRISIS STREAMING ;Otras Materias Especificas;Educación y Capacitación;43.0;2.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Mutual de Seguridad;;;;;0.0;0.0;0.0;Reacción;Buena;E-Learning;2020-05-27;2020-12-29;2021-02-08
24471;394.0;2020;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;564101.0;;Curso E-learning Básico de Ciberseguridad;Eje Estratégico Sectorial;Computación e Informática;1.0;3.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Ministerio del Interior;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-04;2020-05-27;2020-06-01
24472;395.0;2020;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;564121.0;;Curso E-learning Básico de Ciberseguridad;Eje Estratégico Sectorial;Computación e Informática;1.0;3.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Ministerio del Interior;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-08;2020-05-27;2020-06-01
24473;396.0;2020;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;564141.0;;Curso E-learning Básico de Ciberseguridad;Eje Estratégico Sectorial;Computación e Informática;1.0;3.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Ministerio del Interior;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-04;2020-05-27;2020-06-01
24474;397.0;2020;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;564142.0;;Curso E-learning Básico de Ciberseguridad;Eje Estratégico Sectorial;Computación e Informática;1.0;3.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Ministerio del Interior;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Aprendizaje;;Presencial;2020-05-20;2020-05-26;2020-06-01
24475;398.0;2020;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;564161.0;;Plataforma DocGigital;Eje Estratégico Sectorial;Computación e Informática;1.0;3.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;MINISTERIO SECRETARÍA GENERAL DE GOBIERNO, M.S.G.G.;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;;E-Learning;2020-05-18;2020-06-01;2020-06-01
24476;399.0;2020;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;564181.0;478012.0;Capacitación Género;Enfoque de Género ;Desarrollo Social, Género e Inclusión;19.0;12.0;Curso;Terminada;Convenio Marco;Si;Dentro de la Jornada Laboral;BIENESTAR HUMANO CAPACITACIONES LIMITADA;Región Metropolitana de Santiago;;;;649990.0;0.0;0.0;Aprendizaje y reacción;Excelente;E-Learning/Video Conferencia;2020-05-25;2020-06-22;2020-06-01
24477;400.0;2020;Ministerio del Trabajo y Previsión Social;Superintendencia de Pensiones;564201.0;;Recomendaciones Psicológicas sobre Teletrabajo;Eje Estratégico Sectorial;Herramientas de Apoyo Conductuales-Relacional;9.0;1.0;Charla;Terminada;Sin costo;No;Dentro de la Jornada Laboral;ASOCIACIÓN CHILENA DE SEGURIDAD;En todas las Regiones;;;;0.0;0.0;0.0;Sin evaluación;;Video Conferencia;2020-05-26;2020-05-26;2020-06-01
24478;401.0;2020;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;564301.0;;ESTATUTO ADMINISTRATIVO 1;Administración General;Administración y Logística;43.0;10.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Servicio Registro Civil e Identificacion;En todas las Regiones;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-14;2020-05-13;2020-06-01
24479;402.0;2020;Ministerio de Justicia y Derechos Humanos;Gendarmería de Chile;564401.0;481681.0;CAPACITACIÓN SOBRE   INVENTARIO , SIA   Y  LIBRO   20 ;Administración General;Administración y Logística;14.0;8.0;Otro;Terminada;Sin costo;Si;Dentro de la Jornada Laboral;GENDARMERIA  DE   CHILE;Región de Coquimbo;;;;0.0;0.0;0.0;Sin evaluación;;E-Learning;2020-04-15;2020-04-15;2020-07-17
24480;403.0;2020;Ministerio de Justicia y Derechos Humanos;Gendarmería de Chile;564421.0;481664.0;CAPACITACIÓN NUEVA   FICHA  DE   CLASIFICACIÓN  ;Gestión de Personas;Administración y Logística;18.0;8.0;Otro;Terminada;Sin costo;Si;Dentro de la Jornada Laboral;GENDARMERIA  DE   CHILE;Región de Coquimbo;;;;0.0;0.0;0.0;Sin evaluación;;E-Learning;2020-04-20;2020-04-20;2020-06-02
24481;404.0;2020;Ministerio de Relaciones Exteriores;Secretaría y Administración General y Servicio Exterior;564422.0;502068.0;Curso Idioma Ingles Cerrado Nivel CAE5;Enseñanza Idioma Extranjero a Nivel Medio-Avanzado;Idioma y Comunicación;7.0;44.0;Curso;Terminada;Convenio Marco;Si;Dentro de la Jornada Laboral;INSTITUTO CHILENO BRITANICO DE LA CULTURA;Nivel Central;;;;993600.0;0.0;0.0;Aprendizaje y reacción;Muy Buena;E-Learning/Video Conferencia;2020-04-07;2020-07-21;2020-12-18
24482;405.0;2020;Ministerio de Justicia y Derechos Humanos;Servicio Nacional de Menores;564441.0;;LIDERAZGO PARA LA SST EN TIEMPOS DE CRISIS STREAMING ;Otras Materias Especificas;Educación y Capacitación;29.0;2.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Mutual de Seguridad;;;;;0.0;0.0;0.0;Reacción;Buena;E-Learning;2020-04-23;2020-04-29;2020-06-02
24483;406.0;2020;Ministerio de Relaciones Exteriores;Secretaría y Administración General y Servicio Exterior;564481.0;502069.0;Curso Idioma Inglés Cerrado Nivel CAE1;Enseñanza Idioma Extranjero a Nivel Medio-Avanzado;Idioma y Comunicación;4.0;50.0;Curso;Terminada;Convenio Marco;Si;Dentro de la Jornada Laboral;INSTITUTO CHILENO BRITANICO DE LA CULTURA;Nivel Central;;;;993600.0;0.0;0.0;Aprendizaje y reacción;Buena;E-Learning;2020-04-06;2020-07-29;2021-01-19
24484;407.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;564501.0;;P03_Cómo Hackear Tu Mente Y Recuperar El Control Sobre El Estrés;Liderazgo ;Herramientas de Apoyo Conductuales-Relacional;3.0;1.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SENCE;En todas las Regiones;DTPM;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-30;2020-04-30;2020-06-02
24485;408.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;564503.0;;P05_3CV_COMPUTACIÓN BÁSICA;Uso y Soporte de Programas de Escritorio;Computación e Informática;1.0;18.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SENCE;En todas las Regiones;3CV;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-01;2020-04-30;2020-06-02
24486;409.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;564523.0;;P03_COMUNICACIÓN EFECTIVA;Atención de usuarios;Herramientas de Apoyo Conductuales-Relacional;1.0;24.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SERVICIO NACIONAL DEL PATRIMONIO CULTURAL;En todas las Regiones;DTPM;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-01;2020-04-30;2020-06-02
24487;410.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;564542.0;;P08_COMUNICACIÓN EFECTIVA;Comunicación Efectiva en la Organización;Idioma y Comunicación;4.0;24.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SERVICIO NACIONAL DEL PATRIMONIO CULTURAL;En todas las Regiones;SECTRA;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-01;2020-04-30;2020-06-02
24488;411.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;564561.0;;P01_CURADOR DE DATOS;Uso y Soporte de Programas de Escritorio;Computación e Informática;1.0;30.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SENCE;En todas las Regiones;SUBTRANS;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-01;2020-06-30;2020-11-26
24489;412.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;564581.0;;P03_CURADOR DE DATOS;Uso y Soporte de Programas de Escritorio;Computación e Informática;5.0;30.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SENCE;En todas las Regiones;DTPM;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-01;2020-06-30;2020-11-26
24490;413.0;2020;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;564601.0;;INDUCCION A LA ADMINISTRACION DEL ESTADO 1;Administración General;Administración y Logística;42.0;10.0;Curso;Terminada;Convenio Marco;No;Dentro de la Jornada Laboral;INGENIA S.A.;En todas las Regiones;;;;3501700.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-16;2020-05-15;2020-12-17
24491;414.0;2020;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;564621.0;;ESTATUTO ADMINISTRATIVO: EL SERVICIO PÚBLICO Y LA CARRERA FUNCIONARIA;Gestión de Personas;Administración y Logística;1.0;4.0;Curso;Terminada;No Aplica (Sin Costo);No;Dentro de la Jornada Laboral;CONTRALORIA GENERAL DE LA REPUBLICA;Nivel Central;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;E-Learning;2020-04-27;2020-05-04;2020-06-02
24492;415.0;2020;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;564622.0;;CURSO BÁSICO DE CIBERSEGURIDAD;Uso de Intranet-Internet y Redes Sociales;Computación e Informática;1.0;4.0;Curso;Terminada;No Aplica (Sin Costo);No;Dentro de la Jornada Laboral;Ministerio del Interior;Nivel Central;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;E-Learning;2020-05-06;2020-05-08;2020-06-02
24493;416.0;2020;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;564623.0;;INDUCCIÓN GENERAL A LA ADMINISTRACIÓN DEL ESTADO;Gestión de Personas;Administración y Logística;1.0;23.0;Curso;Terminada;No Aplica (Sin Costo);No;Dentro de la Jornada Laboral;CONTRALORIA GENERAL DE LA REPUBLICA;Nivel Central;;;;0.0;0.0;0.0;Aprendizaje;Sin Evaluación;E-Learning;2020-04-06;2020-05-15;2020-06-02
24494;417.0;2020;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;564624.0;;ENVIROMENTAL ASSESMENT AND EVALUATION PROCESS SHORT COURSE;Eje Estratégico Sectorial;Administración y Logística;1.0;0.0;Curso;Terminada;No Aplica (Sin Costo);No;Dentro de la Jornada Laboral;;Nivel Central;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;E-Learning;2019-11-09;2019-11-17;2020-06-02
24495;418.0;2020;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;564625.0;;INDUCCIÓN GENERAL A LA ADMINISTRACIÓN DEL ESTADO;Gestión de Personas;Administración y Logística;1.0;23.0;Curso;Terminada;No Aplica (Sin Costo);No;Dentro de la Jornada Laboral;CONTRALORIA GENERAL DE LA REPUBLICA;Nivel Central;;;;0.0;0.0;0.0;Aprendizaje;Sin Evaluación;E-Learning;2019-12-02;2020-01-10;2020-06-02
24496;419.0;2020;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;564626.0;;ADMINISTRACIÓNFINANCIERADEL ESTADO;Administración Financiera;Administración y Logística;1.0;12.0;Curso;Terminada;No Aplica (Sin Costo);No;Dentro de la Jornada Laboral;CONTRALORIA GENERAL DE LA REPUBLICA;Nivel Central;;;;0.0;0.0;0.0;Aprendizaje;Sin Evaluación;E-Learning;2020-04-15;2020-06-05;2020-06-02
24497;420.0;2020;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;564627.0;;ACREDITACIÓN 2020 NIVEL BÁSICO;Gestión de Abastecimiento;Administración y Logística;1.0;36.0;Curso;Terminada;No Aplica (Sin Costo);No;Dentro y Fuera de la Jornada Laboral;DIRECCIÓN DE COMPRAS Y CONTRATACIONES PUBLICAS;Nivel Central;;;;0.0;0.0;0.0;Aprendizaje;Sin Evaluación;E-Learning;2020-04-01;2020-04-30;2020-06-02
24498;421.0;2020;Ministerio de Educación;Subsecretaría de Educación Parvularia;564661.0;;Curso e-learning básico de ciberseguridad;Eje Estratégico Sectorial;Computación e Informática;1.0;4.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Ministerio del Interior;En todas las Regiones;;;;0.0;0.0;0.0;Sin evaluación;;E-Learning;2020-05-04;2020-05-29;2020-06-02
24499;422.0;2020;Ministerio de Educación;Subsecretaría de Educación Parvularia;564681.0;;Inducción a las políticas pro-equidad de género;Enfoque de Género ;Desarrollo Social, Género e Inclusión;13.0;12.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;MINISTERIO DE LA MUJER Y LA EQUIDAD DE GÉNERO;En todas las Regiones;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-07;2020-05-29;2020-06-02
24500;423.0;2020;Ministerio de Agricultura;Oficina de Estudios y Políticas Agrarias;564701.0;484607.0;Interpretación y Análisis en ISO 27001:2013 Sistema de Gestión de Seguridad de la Información.;Leyes y Normas  de Administración y Temáticas Especificas Internacional;Legislación;1.0;16.0;Curso;Terminada;Convenio Marco;Si;Dentro de la Jornada Laboral;BUREAU VERITAS CHILE CAPACITACION LTDA.;Nivel Central;;;;195000.0;0.0;0.0;Aprendizaje y reacción;Buena;E-Learning/Video Conferencia;2020-05-25;2020-05-28;2020-08-06
24501;424.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;564761.0;;P08_CURADOR DE DATOS;Uso y Soporte de Programas de Escritorio;Computación e Informática;1.0;30.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SENCE;En todas las Regiones;SECTRA;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-01;2020-05-29;2020-06-03
24502;425.0;2020;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;564841.0;;Curso sobre aspectos procesales de la Ley 20.084;Leyes y Normas Temáticas Especificas;Legislación;12.0;2.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Defensoría Penal Pública;Nivel Central;;;;0.0;0.0;0.0;Sin evaluación;;E-Learning;2020-05-20;2020-05-20;2020-06-03
24503;426.0;2020;Ministerio de Obras Públicas;Dirección General de Aguas;564861.0;;Selección de Personas en Contextos de Crisis Social;Gestión de Personas;Administración y Logística;1.0;3.0;Taller;Terminada;Sin costo;No;Dentro de la Jornada Laboral;universidad adolfo ibañez;Nivel Central;;;;0.0;0.0;0.0;Sin evaluación;;Presencial;2020-01-30;2020-01-30;2020-06-03
24504;427.0;2020;Ministerio de Educación;Subsecretaría de Educación;564881.0;;INDUCCIÓN A LA ADMINISTRACIÓN DEL ESTADO;Otras Materias Especificas;Educación y Capacitación;4.0;23.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;CONTRALORIA GENERAL DE LA REPUBLICA;En todas las Regiones;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-03-02;2020-04-10;2020-06-03
24505;428.0;2020;Ministerio del Trabajo y Previsión Social;Superintendencia de Pensiones;564901.0;;Webinar Conozcamos los Requisitos para las Auditorías Remotas;Administración General;Administración y Logística;4.0;1.0;Charla;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SURLATINA AUDITORES LIMITADA;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;;Video Conferencia;2020-06-03;2020-06-03;2020-06-08
24506;429.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;564941.0;;P03_ SENSIBILIZACIÓN EN CIBERSEGURIDAD;Uso, Mantención, Desarrollo y Control de Software Especializados;Computación e Informática;16.0;4.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SENCE;En todas las Regiones;DTPM;;;0.0;0.0;0.0;Aprendizaje;;;2020-04-01;2020-05-29;2020-06-04
24507;430.0;2020;Ministerio de Transportes y Telecomunicaciones;Secretaría y Administración General de Transportes;564961.0;;P04_SENSIBILIZACIÓN EN CIBERSEGURIDAD;Uso, Mantención, Desarrollo y Control de Software Especializados;Computación e Informática;10.0;4.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SENCE;En todas las Regiones;SECTRA;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-01;2020-05-29;2020-06-04
24508;431.0;2020;Ministerio Secretaría General de Gobierno;Subsecretaría General de Gobierno;564981.0;;Curso Básico Sensibilización en Ciberseguridad;Uso de Intranet-Internet y Redes Sociales;Computación e Informática;42.0;4.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;SENCE;Más de una Región;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-04;2020-05-29;2020-06-04
24509;432.0;2020;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;565041.0;495557.0;Cursos de Tecnologías de la Información ;Uso, Mantención, Desarrollo y Control de Software Especializados;Computación e Informática;11.0;;Curso;Terminada;Convenio Marco;Si;Fuera de la Jornada Laboral;KIBERNUM;Nivel Central;;;;3800000.0;0.0;0.0;Aprendizaje y reacción;Muy Buena;Presencial;2020-03-02;2020-03-26;2020-06-04
24510;433.0;2020;Ministerio de Obras Públicas;Superintendencia de Servicios Sanitarios;565061.0;;curso mejores practicas para integración de software seguro;Eje Estratégico Sectorial;Computación e Informática;14.0;4.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Tecnologias del Conocimiento S.A.;En todas las Regiones;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-04;2020-06-29;2020-06-04
24511;434.0;2020;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;565101.0;;Curso E-learning Básico de Ciberseguridad;Eje Estratégico Sectorial;Computación e Informática;1.0;3.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Ministerio del Interior;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-27;2020-05-28;2020-06-04
24512;435.0;2020;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;565121.0;;Curso E-learning Básico de Ciberseguridad;Eje Estratégico Sectorial;Computación e Informática;1.0;3.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Ministerio del Interior;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-08;2020-05-29;2020-06-04
24513;436.0;2020;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;565141.0;;Curso E-learning Básico de Ciberseguridad;Eje Estratégico Sectorial;Computación e Informática;1.0;3.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;Ministerio del Interior;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-05-15;2020-06-01;2020-06-04
24514;437.0;2020;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;565142.0;;NICSP –CGR Módulo 1: Introducción a las Normas Internacionales de Contabilidad para el Sector Público;Administración Contable;Administración y Logística;2.0;33.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;CONTRALORIA GENERAL DE LA REPUBLICA;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Aprendizaje;;E-Learning;2020-04-20;2020-05-22;2020-06-04
24515;438.0;2020;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;565161.0;;HERRAMIENTAS PARA ESTABLECER UN SISTEMA PREVENTIVO ANTI LAVADO DE DINERO Y ANTICORRUPCION EN LAS INSTITUCIONES PUBLICAS;Administración Financiera;Administración y Logística;2.0;64.0;Curso;Terminada;Sin costo;No;Dentro de la Jornada Laboral;GAFISUD -UAF;Nivel Central;;;;0.0;0.0;0.0;Aprendizaje y reacción;Excelente;E-Learning;2020-04-28;2020-06-01;2020-06-04
